"ID","GAME_DATE","GAME_TIME","STADIUM","REMARKS","BOARDSE","AWAY_TEAM","AWAY_TEAM_SCORE","HOME_TEAM","HOME_TEAM_SCORE","VICTORY_TEAM","YEAR","MONTH","RECORD_TYPE","HIGHLIGHT_URL","HIGHLIGHT_THUMB"
7999,08/04/25,"18:30","잠실","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250408&gameId=20250408HHOB0&section=HIGHLIGHT","한화",5,"두산",6,"두산",2025,4,"경기일정","https://www.youtube.com/embed/zo1FLNmGbHI?si=HE-SJveKhLxWqPUL","https://img.youtube.com/vi/zo1FLNmGbHI/maxresdefault.jpg"
8005,09/04/25,"18:30","사직","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250409&gameId=20250409HTLT0&section=HIGHLIGHT","KIA",3,"롯데",1,"KIA",2025,4,"경기일정","https://www.youtube.com/embed/jq87_0lyadw?si=x73QRhwJiiMgtSqQ","https://img.youtube.com/vi/jq87_0lyadw/maxresdefault.jpg"
8008,09/04/25,"18:30","고척","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250409&gameId=20250409LGWO0&section=HIGHLIGHT","LG",0,"키움",4,"키움",2025,4,"경기일정","https://www.youtube.com/embed/lYsSM1RlxgM?si=npIGnkHsEJ-oSQwx","https://img.youtube.com/vi/lYsSM1RlxgM/maxresdefault.jpg"
8009,10/04/25,"18:30","잠실","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250410&gameId=20250410HHOB0&section=HIGHLIGHT","한화",7,"두산",2,"한화",2025,4,"경기일정","https://www.youtube.com/embed/Ukow-9nokTs?si=dSCjtvQm-i46_kA6","https://img.youtube.com/vi/Ukow-9nokTs/maxresdefault.jpg"
8014,11/04/25,"18:30","잠실","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250411&gameId=20250411OBLG0&section=HIGHLIGHT","두산",2,"LG",5,"LG",2025,4,"경기일정","https://www.youtube.com/embed/AEy8OqKucWw?si=vTUrKg8WVApNROpv","https://img.youtube.com/vi/AEy8OqKucWw/maxresdefault.jpg"
8016,11/04/25,"18:30","수원","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250411&gameId=20250411SSKT0&section=HIGHLIGHT","삼성",3,"KT",5,"KT",2025,4,"경기일정","https://www.youtube.com/embed/Lzhc74G1QVk?si=aqfwzwhg9brAhWqU","https://img.youtube.com/vi/Lzhc74G1QVk/maxresdefault.jpg"
8020,12/04/25,"14:00","수원","우천취소","","삼성",,"KT",,"",2025,4,"경기일정","",""
8022,12/04/25,"17:00","광주","우천취소","","SSG",,"KIA",,"",2025,4,"경기일정","",""
8024,13/04/25,"14:00","잠실","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250413&gameId=20250413OBLG0&section=HIGHLIGHT","두산",9,"LG",2,"두산",2025,4,"경기일정","https://www.youtube.com/embed/f4cYXL9PcOc?si=Q8p1aXBR7dNpQjUs","https://img.youtube.com/vi/f4cYXL9PcOc/maxresdefault.jpg"
8025,13/04/25,"14:00","사직","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250413&gameId=20250413LTNC0&section=HIGHLIGHT","롯데",6,"NC",9,"NC",2025,4,"경기일정","https://www.youtube.com/embed/rwz3g-D9ILQ?si=7ZDG9JFc-NsuqbPF","https://img.youtube.com/vi/rwz3g-D9ILQ/maxresdefault.jpg"
8028,13/04/25,"14:00","대전","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250413&gameId=20250413WOHH0&section=HIGHLIGHT","키움",1,"한화",7,"한화",2025,4,"경기일정","https://www.youtube.com/embed/LkuSiTXocfA?si=Wo_G9sp3Xb9mDH9t","https://img.youtube.com/vi/LkuSiTXocfA/maxresdefault.jpg"
8032,15/04/25,"18:30","창원","기타","","두산",,"NC",,"",2025,4,"경기일정","",""
8034,16/04/25,"18:30","잠실","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250416&gameId=20250416SSLG0&section=HIGHLIGHT","삼성",2,"LG",12,"LG",2025,4,"경기일정","https://www.youtube.com/embed/2LEp77E5OIg?si=j7KNSoDGPT5QUi-T","https://img.youtube.com/vi/2LEp77E5OIg/maxresdefault.jpg"
8037,16/04/25,"18:30","창원","기타","","두산",,"NC",,"",2025,4,"경기일정","",""
8038,16/04/25,"18:30","광주","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250416&gameId=20250416KTHT0&section=HIGHLIGHT","KT",3,"KIA",0,"KT",2025,4,"경기일정","https://www.youtube.com/embed/1-gjRW8qGto?si=_5ygYDmK4mCDlMZH","https://img.youtube.com/vi/1-gjRW8qGto/maxresdefault.jpg"
8039,17/04/25,"18:30","잠실","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250417&gameId=20250417SSLG0&section=HIGHLIGHT","삼성",6,"LG",3,"삼성",2025,4,"경기일정","https://www.youtube.com/embed/mjRjc87se6Y?si=ChaPbzhJv21UrMRx","https://img.youtube.com/vi/mjRjc87se6Y/maxresdefault.jpg"
8041,17/04/25,"18:30","사직","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250417&gameId=20250417WOLT0&section=HIGHLIGHT","키움",1,"롯데",7,"롯데",2025,4,"경기일정","https://www.youtube.com/embed/KhmmxkHI15g?si=atFcOzvPCgWwMR33","https://img.youtube.com/vi/KhmmxkHI15g/maxresdefault.jpg"
8042,17/04/25,"18:30","창원","기타","","두산",,"NC",,"",2025,4,"경기일정","",""
8044,18/04/25,"18:30","잠실","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250418&gameId=20250418HTOB0&section=HIGHLIGHT","KIA",1,"두산",7,"두산",2025,4,"경기일정","https://www.youtube.com/embed/_cbxpwASf8c?si=Y9iPUewWKu_0beaX","https://img.youtube.com/vi/_cbxpwASf8c/maxresdefault.jpg"
8049,19/04/25,"14:00","잠실","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250419&gameId=20250419HTOB0&section=HIGHLIGHT","KIA",8,"두산",4,"KIA",2025,4,"경기일정","https://www.youtube.com/embed/0NmJhRjFyNo?si=stamMEA_iTOlV5j9","https://img.youtube.com/vi/0NmJhRjFyNo/maxresdefault.jpg"
8050,19/04/25,"14:00","문학","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250419&gameId=20250419LGSK0&section=HIGHLIGHT","LG",11,"SSG",4,"LG",2025,4,"경기일정","https://www.youtube.com/embed/bKU99DF1H98?si=NjCTRGj5Cl7LEOhW","https://img.youtube.com/vi/bKU99DF1H98/maxresdefault.jpg"
8054,20/04/25,"14:00","잠실","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250420&gameId=20250420HTOB0&section=HIGHLIGHT","KIA",6,"두산",2,"KIA",2025,4,"경기일정","https://www.youtube.com/embed/1ajGc6NkhXQ?si=Wa-FQDXbbHhpx-Uy","https://img.youtube.com/vi/1ajGc6NkhXQ/maxresdefault.jpg"
8057,20/04/25,"14:00","고척","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250420&gameId=20250420KTWO0&section=HIGHLIGHT","KT",5,"키움",0,"KT",2025,4,"경기일정","https://www.youtube.com/embed/kDHtfNgeMVQ?si=owV0gvT0zc18JO9F","https://img.youtube.com/vi/kDHtfNgeMVQ/maxresdefault.jpg"
8059,22/04/25,"18:30","잠실","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250422&gameId=20250422NCLG0&section=HIGHLIGHT","NC",6,"LG",5,"NC",2025,4,"경기일정","https://www.youtube.com/embed/mPR6AGn8tcU?si=4TWOcZUKX8sUIDBj","https://img.youtube.com/vi/mPR6AGn8tcU/maxresdefault.jpg"
8060,22/04/25,"18:30","사직","우천취소","","한화",,"롯데",,"",2025,4,"경기일정","",""
8061,22/04/25,"18:30","대구","우천취소","","KIA",,"삼성",,"",2025,4,"경기일정","",""
8063,22/04/25,"18:30","고척","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250422&gameId=20250422OBWO0&section=HIGHLIGHT","두산",4,"키움",5,"키움",2025,4,"경기일정","https://www.youtube.com/embed/tJOjrxizvJw?si=k4pSc4meO9s3PQq2","https://img.youtube.com/vi/tJOjrxizvJw/maxresdefault.jpg"
8064,23/04/25,"18:30","잠실","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250423&gameId=20250423NCLG0&section=HIGHLIGHT","NC",0,"LG",3,"LG",2025,4,"경기일정","https://www.youtube.com/embed/tKytVfWw4Xs?si=ssiryepnmLHmBfg_","https://img.youtube.com/vi/tKytVfWw4Xs/maxresdefault.jpg"
8069,24/04/25,"18:30","잠실","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250424&gameId=20250424NCLG0&section=HIGHLIGHT","NC",3,"LG",1,"NC",2025,4,"경기일정","https://www.youtube.com/embed/byLktJmuEOA?si=rqLlKLlJBaUIfG3H","https://img.youtube.com/vi/byLktJmuEOA/maxresdefault.jpg"
8073,24/04/25,"18:30","고척","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250424&gameId=20250424OBWO0&section=HIGHLIGHT","두산",9,"키움",3,"두산",2025,4,"경기일정","https://www.youtube.com/embed/O40kMXhF70E?si=xFma8YjGF8AdOAPU","https://img.youtube.com/vi/O40kMXhF70E/maxresdefault.jpg"
8077,25/04/25,"18:30","광주","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250425&gameId=20250425LGHT0&section=HIGHLIGHT","LG",6,"KIA",5,"LG",2025,4,"경기일정","https://www.youtube.com/embed/DmjuBowfrt0?si=cAUdMUgiIuj9vrHu","https://img.youtube.com/vi/DmjuBowfrt0/maxresdefault.jpg"
8079,26/04/25,"14:00","잠실","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250426&gameId=20250426LTOB0&section=HIGHLIGHT","롯데",7,"두산",4,"롯데",2025,4,"경기일정","https://www.youtube.com/embed/vQuAAleaLEY?si=9tEDuyjRXyrj9W24","https://img.youtube.com/vi/vQuAAleaLEY/maxresdefault.jpg"
8081,26/04/25,"17:00","문학","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250426&gameId=20250426WOSK0&section=HIGHLIGHT","키움",2,"SSG",1,"키움",2025,4,"경기일정","https://www.youtube.com/embed/yucJwwpcTw8?si=DyikSaDsMxm-dGri","https://img.youtube.com/vi/yucJwwpcTw8/maxresdefault.jpg"
8084,27/04/25,"14:00","잠실","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250427&gameId=20250427LTOB0&section=HIGHLIGHT","롯데",4,"두산",13,"두산",2025,4,"경기일정","https://www.youtube.com/embed/RWahgBzFIZ8?si=SZlqm0n1U38FELcj","https://img.youtube.com/vi/RWahgBzFIZ8/maxresdefault.jpg"
8085,27/04/25,"14:00","문학","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250427&gameId=20250427WOSK0&section=HIGHLIGHT","키움",7,"SSG",3,"키움",2025,4,"경기일정","https://www.youtube.com/embed/50JCj0ZX5VU?si=FNjrtcpV9s17MoBa","https://img.youtube.com/vi/50JCj0ZX5VU/maxresdefault.jpg"
8094,30/04/25,"18:30","잠실","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250430&gameId=20250430KTOB0&section=HIGHLIGHT","KT",8,"두산",3,"KT",2025,4,"경기일정","https://www.youtube.com/embed/kxdqnJVZQNY?si=v7jWMWInPgXxtJYG","https://img.youtube.com/vi/kxdqnJVZQNY/maxresdefault.jpg"
8095,30/04/25,"18:30","문학","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250430&gameId=20250430SSSK0&section=HIGHLIGHT","삼성",6,"SSG",6,"무승부",2025,4,"경기일정","https://www.youtube.com/embed/tcc665wk7GA?si=H5x72-IcNPa2Q_iX","https://img.youtube.com/vi/tcc665wk7GA/maxresdefault.jpg"
8098,30/04/25,"18:30","대전","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250430&gameId=20250430LGHH0&section=HIGHLIGHT","LG",2,"한화",5,"한화",2025,4,"경기일정","https://www.youtube.com/embed/D3mIJkf5ZzU?si=-NjmdyM1kNXX7qwj","https://img.youtube.com/vi/D3mIJkf5ZzU/maxresdefault.jpg"
8099,01/05/25,"18:30","잠실","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250501&gameId=20250501KTOB0&section=HIGHLIGHT","KT",3,"두산",3,"무승부",2025,5,"경기일정","https://www.youtube.com/embed/yJejsa19z18?si=nkEfn3SsTvIHV4w5","https://img.youtube.com/vi/yJejsa19z18/maxresdefault.jpg"
8101,01/05/25,"18:30","광주","우천취소","","NC",,"KIA",,"",2025,5,"경기일정","",""
8103,01/05/25,"18:30","대전","우천취소","","LG",,"한화",,"",2025,5,"경기일정","",""
8105,02/05/25,"18:30","사직","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250502&gameId=20250502NCLT0&section=HIGHLIGHT","NC",3,"롯데",4,"롯데",2025,5,"경기일정","https://www.youtube.com/embed/ezdlgJadIsg?si=u8PSUQOpo0usqvXV","https://img.youtube.com/vi/ezdlgJadIsg/maxresdefault.jpg"
8109,03/05/25,"14:00","광주","우천취소","","한화",,"KIA",,"",2025,5,"경기일정","",""
8114,04/05/25,"14:00","잠실","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250504&gameId=20250504SKLG0&section=HIGHLIGHT","SSG",4,"LG",12,"LG",2025,5,"경기일정","https://www.youtube.com/embed/mOE8Csm8DOQ?si=oI_whKuILguGYlxV","https://img.youtube.com/vi/mOE8Csm8DOQ/maxresdefault.jpg"
8118,04/05/25,"14:00","광주","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250504&gameId=20250504HHHT0&section=HIGHLIGHT","한화",3,"KIA",1,"한화",2025,5,"경기일정","https://www.youtube.com/embed/WzvvPWpRZjY?si=zAdGC3fwqfCD3EKg","https://img.youtube.com/vi/WzvvPWpRZjY/maxresdefault.jpg"
8119,05/05/25,"14:00","잠실","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250505&gameId=20250505LGOB0&section=HIGHLIGHT","LG",2,"두산",5,"두산",2025,5,"경기일정","https://www.youtube.com/embed/11JgAnSEg7M?si=r_rLJ66ysm3KFt3y","https://img.youtube.com/vi/11JgAnSEg7M/maxresdefault.jpg"
8121,05/05/25,"14:00","수원","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250505&gameId=20250505NCKT0&section=HIGHLIGHT","NC",6,"KT",2,"NC",2025,5,"경기일정","https://www.youtube.com/embed/XtMdmIWEBCI?si=giyGkB0teke-O93O","https://img.youtube.com/vi/XtMdmIWEBCI/maxresdefault.jpg"
8124,06/05/25,"14:00","잠실","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250506&gameId=20250506LGOB0&section=HIGHLIGHT","LG",5,"두산",1,"LG",2025,5,"경기일정","https://www.youtube.com/embed/ynkc8gzfQlQ?si=kLSn4eRFk_azwVgf","https://img.youtube.com/vi/ynkc8gzfQlQ/maxresdefault.jpg"
8125,06/05/25,"14:00","사직","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250506&gameId=20250506SKLT0&section=HIGHLIGHT","SSG",0,"롯데",6,"롯데",2025,5,"경기일정","https://www.youtube.com/embed/N2uYZe1GrJk?si=yvB6Y0zmLooLn6qJ","https://img.youtube.com/vi/N2uYZe1GrJk/maxresdefault.jpg"
8129,07/05/25,"18:30","잠실","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250507&gameId=20250507LGOB0&section=HIGHLIGHT","LG",2,"두산",5,"두산",2025,5,"경기일정","https://www.youtube.com/embed/UQPVvqPg3ko?si=iunKOQxA4tjFSZ2E","https://img.youtube.com/vi/UQPVvqPg3ko/maxresdefault.jpg"
8132,07/05/25,"18:30","고척","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250507&gameId=20250507HTWO0&section=HIGHLIGHT","KIA",10,"키움",11,"키움",2025,5,"경기일정","https://www.youtube.com/embed/EeT7tZDxQws?si=kl3qF7DDI86qlnWZ","https://img.youtube.com/vi/EeT7tZDxQws/maxresdefault.jpg"
8134,09/05/25,"18:30","잠실","우천취소","","NC",,"두산",,"",2025,5,"경기일정","",""
8135,09/05/25,"18:30","문학","우천취소","","KIA",,"SSG",,"",2025,5,"경기일정","",""
8136,09/05/25,"18:30","대구","우천취소","","LG",,"삼성",,"",2025,5,"경기일정","",""
8137,09/05/25,"18:30","수원","우천취소","","롯데",,"KT",,"",2025,5,"경기일정","",""
8139,10/05/25,"14:00","고척","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250510&gameId=20250510HHWO0&section=HIGHLIGHT","한화",9,"키움",1,"한화",2025,5,"경기일정","https://www.youtube.com/embed/o9ic9eJiskE?si=uieIGu1aGSfxH76C","https://img.youtube.com/vi/o9ic9eJiskE/maxresdefault.jpg"
8140,10/05/25,"14:00","잠실","우천취소","","NC",,"두산",,"",2025,5,"경기일정","https://www.youtube.com/embed/ZFwo5NQo3C8?si=VR5JQc4BYgC8EKvg","https://img.youtube.com/vi/ZFwo5NQo3C8/maxresdefault.jpg"
8141,10/05/25,"14:00","문학","우천취소","","KIA",,"SSG",,"",2025,5,"경기일정","https://www.youtube.com/embed/fytuxAWTjSU?si=jKX4pYhlYPZuhuOL","https://img.youtube.com/vi/fytuxAWTjSU/maxresdefault.jpg"
8143,10/05/25,"14:00","수원","우천취소","","롯데",,"KT",,"",2025,5,"경기일정","https://www.youtube.com/embed/ncG1Odrs3PE?si=rje_uaNw0uWgeKkQ","https://img.youtube.com/vi/ncG1Odrs3PE/maxresdefault.jpg"
8148,11/05/25,"14:00","대구","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250511&gameId=20250511LGSS0&section=HIGHLIGHT","LG",7,"삼성",4,"LG",2025,5,"경기일정","https://www.youtube.com/embed/BNhwN3N3wsg?si=W91n5VM5DXlmpRiS","https://img.youtube.com/vi/BNhwN3N3wsg/maxresdefault.jpg"
8155,11/05/25,"17:00","수원","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250511&gameId=20250511LTKT2&section=HIGHLIGHT","롯데",1,"KT",1,"무승부",2025,5,"경기일정","https://www.youtube.com/embed/DONEIwUWQCo?si=rQ5m6_gkfFhg6vGO","https://img.youtube.com/vi/DONEIwUWQCo/maxresdefault.jpg"
8156,13/05/25,"18:30","잠실","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250513&gameId=20250513WOLG0&section=HIGHLIGHT","키움",6,"LG",9,"LG",2025,5,"경기일정","https://www.youtube.com/embed/Y_27JxCZILU?si=tKR73sK9OKU-Bp_w","https://img.youtube.com/vi/Y_27JxCZILU/maxresdefault.jpg"
8159,13/05/25,"18:30","대전","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250513&gameId=20250513OBHH0&section=HIGHLIGHT","두산",4,"한화",3,"두산",2025,5,"경기일정","https://www.youtube.com/embed/S54fIkplXy4?si=GaKzQV537t90Go9v","https://img.youtube.com/vi/S54fIkplXy4/maxresdefault.jpg"
8163,14/05/25,"18:30","광주","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250514&gameId=20250514LTHT0&section=HIGHLIGHT","롯데",4,"KIA",0,"롯데",2025,5,"경기일정","https://www.youtube.com/embed/1je5ImSKDjI?si=dwPCA_jVY4alZpev","https://img.youtube.com/vi/1je5ImSKDjI/maxresdefault.jpg"
8166,15/05/25,"18:30","잠실","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250515&gameId=20250515WOLG0&section=HIGHLIGHT","키움",2,"LG",6,"LG",2025,5,"경기일정","https://www.youtube.com/embed/dZ45447WlX4?si=zKsltXCtpCvevERJ","https://img.youtube.com/vi/dZ45447WlX4/maxresdefault.jpg"
8167,15/05/25,"18:30","문학","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250515&gameId=20250515NCSK0&section=HIGHLIGHT","NC",0,"SSG",4,"SSG",2025,5,"경기일정","https://www.youtube.com/embed/M4XfR6zM-ys?si=KRmKpO7TQvS_4qdb","https://img.youtube.com/vi/M4XfR6zM-ys/maxresdefault.jpg"
8171,16/05/25,"18:30","잠실","우천취소","","KT",,"LG",,"",2025,5,"경기일정","",""
8172,16/05/25,"18:30","사직","우천취소","","삼성",,"롯데",,"",2025,5,"경기일정","",""
8173,16/05/25,"18:30","광주","우천취소","","두산",,"KIA",,"",2025,5,"경기일정","",""
8174,16/05/25,"18:30","대전","우천취소","","SSG",,"한화",,"",2025,5,"경기일정","",""
8175,16/05/25,"18:30","울산","우천취소","","키움",,"NC",,"",2025,5,"경기일정","",""
8176,17/05/25,"14:00","잠실","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250517&gameId=20250517KTLG1&section=HIGHLIGHT","KT",12,"LG",4,"KT",2025,5,"경기일정","https://www.youtube.com/embed/lDoBanXE5f4?si=8vWp7WA_vPzUE2IX","https://img.youtube.com/vi/lDoBanXE5f4/maxresdefault.jpg"
8178,17/05/25,"14:00","광주","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250517&gameId=20250517OBHT1&section=HIGHLIGHT","두산",2,"KIA",5,"KIA",2025,5,"경기일정","https://www.youtube.com/embed/Wn6A8ER2LyM?si=NRTIAXXsTFbnryP3","https://img.youtube.com/vi/Wn6A8ER2LyM/maxresdefault.jpg"
8185,17/05/25,"17:00","울산","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250517&gameId=20250517WONC2&section=HIGHLIGHT","키움",3,"NC",2,"키움",2025,5,"경기일정","https://www.youtube.com/embed/jDmt5LcorFI?si=TkoeVt6Au-dJZkte","https://img.youtube.com/vi/jDmt5LcorFI/maxresdefault.jpg"
8191,20/05/25,"18:30","잠실","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250520&gameId=20250520SKOB0&section=HIGHLIGHT","SSG",5,"두산",3,"SSG",2025,5,"경기일정","https://www.youtube.com/embed/MxXQFu5k_as?si=Wal6Op_OhZ4iCu5s","https://img.youtube.com/vi/MxXQFu5k_as/maxresdefault.jpg"
8192,20/05/25,"18:30","사직","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250520&gameId=20250520LGLT0&section=HIGHLIGHT","LG",17,"롯데",9,"LG",2025,5,"경기일정","https://www.youtube.com/embed/sbl9hnp2CkE?si=_RBJT25Xhr2txPdc","https://img.youtube.com/vi/sbl9hnp2CkE/maxresdefault.jpg"
8196,21/05/25,"18:30","잠실","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250521&gameId=20250521SKOB0&section=HIGHLIGHT","SSG",9,"두산",1,"SSG",2025,5,"경기일정","https://www.youtube.com/embed/4rv_qAL-s9k?si=3rN-fhtTEFbxDsWZ","https://img.youtube.com/vi/4rv_qAL-s9k/maxresdefault.jpg"
8201,22/05/25,"18:30","잠실","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250522&gameId=20250522SKOB0&section=HIGHLIGHT","SSG",5,"두산",6,"두산",2025,5,"경기일정","https://www.youtube.com/embed/ZGZGDUe3smA?si=VIJsxlzsxNbtlcF2","https://img.youtube.com/vi/ZGZGDUe3smA/maxresdefault.jpg"
8204,22/05/25,"18:30","고척","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250522&gameId=20250522SSWO0&section=HIGHLIGHT","삼성",2,"키움",0,"삼성",2025,5,"경기일정","https://www.youtube.com/embed/bSZagMUkn7Q?si=EoDfjT-AysIJhoRU","https://img.youtube.com/vi/bSZagMUkn7Q/maxresdefault.jpg"
8206,23/05/25,"18:30","잠실","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250523&gameId=20250523NCOB0&section=HIGHLIGHT","NC",1,"두산",1,"무승부",2025,5,"경기일정","https://www.youtube.com/embed/FcVVirlgWlI?si=XHtg5Leyal9j2k4B","https://img.youtube.com/vi/FcVVirlgWlI/maxresdefault.jpg"
8208,23/05/25,"18:30","대구","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250523&gameId=20250523HTSS0&section=HIGHLIGHT","KIA",7,"삼성",6,"KIA",2025,5,"경기일정","https://www.youtube.com/embed/kTpcIEnvm6A?si=GOt46GrddOozqQ4o","https://img.youtube.com/vi/kTpcIEnvm6A/maxresdefault.jpg"
8211,24/05/25,"14:00","고척","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250524&gameId=20250524KTWO0&section=HIGHLIGHT","KT",10,"키움",4,"KT",2025,5,"경기일정","https://www.youtube.com/embed/1T4CtU00hgg?si=aRUo579AeDTgs8H1","https://img.youtube.com/vi/1T4CtU00hgg/maxresdefault.jpg"
8212,24/05/25,"14:00","대전","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250524&gameId=20250524LTHH0&section=HIGHLIGHT","롯데",8,"한화",6,"롯데",2025,5,"경기일정","https://www.youtube.com/embed/NtQkhfYauzM?si=UunGm1L-PFgdr9uY","https://img.youtube.com/vi/NtQkhfYauzM/maxresdefault.jpg"
8216,25/05/25,"14:00","잠실","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250525&gameId=20250525NCOB0&section=HIGHLIGHT","NC",3,"두산",5,"두산",2025,5,"경기일정","https://www.youtube.com/embed/SLKOEv-CHRI?si=WKLMAFOGmA3FjM1U","https://img.youtube.com/vi/SLKOEv-CHRI/maxresdefault.jpg"
8219,25/05/25,"14:00","고척","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250525&gameId=20250525KTWO0&section=HIGHLIGHT","KT",2,"키움",0,"KT",2025,5,"경기일정","https://www.youtube.com/embed/4h_b-1DGh0c?si=3JrkEjOYYPRFpQ-p","https://img.youtube.com/vi/4h_b-1DGh0c/maxresdefault.jpg"
8221,27/05/25,"18:30","잠실","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250527&gameId=20250527HHLG0&section=HIGHLIGHT","한화",1,"LG",2,"LG",2025,5,"경기일정","https://www.youtube.com/embed/pmV5H4kaGis?si=5erQ77-o04kxXD0Q","https://img.youtube.com/vi/pmV5H4kaGis/maxresdefault.jpg"
8226,28/05/25,"18:30","잠실","-","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250528&gameId=20250528HHLG0&section=HIGHLIGHT","한화",6,"LG",5,"한화",2025,5,"경기일정","https://www.youtube.com/embed/XRSiQ8iTb-A?si=R86g2CMHIMSxGP99","https://img.youtube.com/vi/XRSiQ8iTb-A/maxresdefault.jpg"
